360,-324,*
197,-205,*
432,-322,-
477,-68,-
438,14,^
-228,-386,/
291,-380,*
-204,-164,/
283,-99,-
-340,-232,/
-426,7,^
-53,4,^
437,224,-
67,298,/
-63,-179,*
82,-327,+
456,5,^
-484,-276,+
-307,-332,+
-69,-223,/
-172,436,/
226,447,*
-269,-85,-
-185,-485,*
-55,-298,+
-141,-293,/
330,-339,/
401,189,/
67,347,-
333,278,-
291,-463,*
336,6,-
492,-153,/
-310,4,**
-335,6,**
-330,7,^
186,130,*
-37,-429,+
409,112,*
-334,413,/
-74,484,/
269,-395,*
184,11,**
-347,9,/
119,46,**
-27,370,/
302,344,*
36,-99,/
6,-175,*
-213,120,-
-233,482,+
-458,60,/
-320,115,/
-447,6,**
-80,461,/
131,7,**
303,438,/
-343,243,/
375,11,^
99,174,/
291,11,**
-350,-282,-
-184,-262,-
-45,-318,/
-356,8,**
-372,-1,*
-342,-466,-
18,61,**
266,13,**
-426,13,**
-415,-205,*
34,15,**
-4,12,**
116,-87,-
84,125,*
474,-238,*
-291,5,**
75,4,^
-273,3,**
-34,-256,*
138,15,^
59,-267,*
177,13,**
-322,4,**
-346,8,**
328,104,-
349,29,**
202,-212,*
-410,344,-
-225,411,+
367,-115,/
446,460,-
27,8,^
59,-213,*
33,-67,/
66,181,+
-160,-28,+
330,200,/
-265,7,**
-89,293,-
104,378,/
-97,-173,*
252,-278,-
74,313,/
-454,170,/
441,-107,*
-407,195,*
-117,-234,*
-92,500,/
384,59,**
-11,11,**
455,-277,/
-424,80,+
-114,341,*
301,-483,*
282,12,^
-219,-204,+
470,12,**
278,15,^
143,-426,*
212,-408,-
-441,-96,/
-118,318,-
-473,-46,*
240,-326,/
-50,-225,*
-286,-39,+
-427,436,-
188,4,**
65,-137,/
167,-254,-
-329,29,-
399,-325,/
-160,425,-
493,15,**
446,99,**
12,8,**
-189,8,^
-167,-291,/
200,427,*
371,296,*
112,11,**
170,4,**
122,10,**
148,230,/
90,3,**
139,64,/
436,-189,/
-95,6,^
365,386,*
-378,9,^
333,232,/
-437,342,/
400,474,/
-412,-204,*
-435,-193,/
-97,409,-
391,-235,-
202,-20,/
-288,484,*
-61,369,-
334,142,-
167,338,/
67,-436,+
166,272,/
-80,58,^
-34,493,+
-405,8,**
-361,236,*
26,240,-
38,-218,/
213,136,*
320,-291,-
40,-109,+
-448,-110,*
205,-25,-
-60,5,**
-383,273,/
373,-293,*
-167,-218,*
-198,14,^
-5,390,-
-305,162,*
234,345,*
481,15,**
-82,-280,/
-90,109,/
87,-143,/
494,14,^
-179,62,**
-73,-157,*
398,466,+
252,96,^
-22,-228,-
272,414,*
-195,190,/
-94,-466,/
142,-386,/
79,-286,*
203,14,^
-213,9,**
-227,358,/
389,13,**
375,114,+
-263,7,**
-142,4,^
-229,-256,-
-24,24,**
230,315,/
-491,-429,/
95,39,+
226,-29,-
370,-113,-
-47,14,**
-21,256,*
-275,-442,*
259,53,**
100,-319,*
-445,-302,*
482,10,**
-420,-323,*
13,-252,*
-106,-341,*
232,-36,-
-259,-51,-
323,-236,*
-252,444,-
454,-340,*
460,10,**
-33,-195,/
113,411,+
393,-409,/
-28,-324,-
-398,9,^
-395,6,^
-392,338,-
293,186,*
-451,-423,*
304,-389,+
-302,-358,-
144,-483,/
295,50,**
387,63,*
383,-13,-
-39,-72,-
198,492,/
-23,-232,-
197,9,**
202,498,-
101,268,/
329,129,+
-26,9,^
136,-124,-
-402,-60,*
198,266,/
368,133,+
310,-94,-
-306,357,-
-431,-27,/
312,-354,*
-155,-208,/
-58,-86,-
-188,-121,/
93,13,**
-435,10,**
22,12,^
-342,-441,-
5,388,*
-258,153,-
-468,-305,-
416,412,+
111,461,*
307,47,/
444,13,**
46,9,**
251,235,-
-99,-132,-
-1,42,*
-472,5,**
-218,-400,-
328,44,+
90,405,-
125,-322,/
-129,296,/
-241,-109,-
378,-13,/
61,81,+
373,4,^
210,425,/
394,-32,-
-362,13,**
308,12,**
285,26,*
212,10,**
-166,-126,+
113,432,/
270,36,**
123,333,-
46,-240,*
115,4,**
314,-234,/
30,-5,/
132,406,/
-479,147,-
-185,235,/
130,12,**
445,-9,-
-259,160,+
7,-246,/
242,-122,-
432,12,^
-249,189,+
84,-20,/
-498,487,/
-210,23,-
-360,-463,-
-182,4,+
-30,45,-
324,93,/
-319,11,**
27,-399,*
-340,311,/
-198,498,+
45,-171,-
87,17,*
-96,-143,+
-37,135,-
108,100,-
-122,-436,/
24,440,/
-355,-469,/
184,-464,/
86,444,*
474,6,**
375,10,**
10,319,*
-325,-338,*
-88,56,+
164,-224,+
418,5,**
246,7,^
176,-139,/
419,13,**
-36,-259,+
-256,155,-
113,163,/
-405,-483,*
326,4,**
169,-376,*
434,18,^
-81,11,**
83,158,/
386,-15,*
-346,13,**
308,342,*
417,215,*
2,16,**
-212,8,**
-55,-245,+
-191,-388,*
-175,383,/
344,86,**
206,-52,*
166,-170,-
277,148,*
147,12,^
-390,15,**
471,51,^
481,-173,/
-183,-410,-
443,340,*
277,5,**
-166,101,*
394,272,-
-230,11,**
310,-332,*
-392,14,**
69,455,-
-264,13,^
237,200,+
319,15,**
-336,-110,*
72,446,-
233,-412,*
231,404,/
267,421,-
-161,15,**
414,10,^
-82,12,^
-454,227,-
464,473,-
176,-164,-
70,475,/
309,8,^
-449,-334,-
-399,-447,-
329,-112,*
330,-305,-
371,458,*
47,-151,+
427,103,*
-132,33,-
445,353,/
-415,99,**
281,287,*
-401,6,**
369,-462,*
178,-136,/
-393,14,**
213,-279,*
74,45,^
494,494,/
-50,483,+
-148,-342,/
415,15,**
-410,390,/
-6,-18,-
-52,-215,*
144,244,*
-119,221,-
452,333,/
423,-190,*
195,-229,+
-395,474,+
429,-419,+
184,-458,-
-67,486,-
105,-425,/
96,-178,/
4,-443,/
413,310,+
289,9,**
-371,-439,*
-456,-241,*
210,10,**
402,382,-
-474,-389,/
310,9,**
103,371,/
-487,13,**
436,11,**
246,-337,*
-222,423,*
-156,251,+
22,-433,-
-188,110,-
-476,13,**
152,9,**
-443,12,**
-488,-50,-
363,15,^
-463,176,/
-395,69,-
-109,425,/
-401,12,**
415,440,/
16,10,^
117,11,**
-59,375,*
230,176,/
425,411,*
488,-265,-
-336,-363,-
-5,92,-
-22,-400,*
290,150,-
-397,-78,-
-37,48,^
-181,67,*
-92,45,*
-211,-210,/
284,-270,/
415,-140,-
358,360,*
-32,7,-
-466,-164,+
410,-240,/
167,11,-
-441,21,*
438,21,**
-395,308,-
21,229,*
-276,-383,-
-237,-69,/
-360,-34,*
298,9,**
-63,-47,/
398,265,*
-206,312,-
125,14,**
-2,12,^
43,40,/
-330,7,**
-406,421,*
-359,155,-
-427,10,^
339,-33,*
-295,439,*
-381,121,*
318,233,*
239,-32,*
379,104,/
-405,-162,/
444,12,**
221,133,*
110,373,-
34,177,+
85,-375,+
-420,412,-
-226,428,+
-51,-47,*
381,8,**
261,179,-
-323,-316,*
486,94,/
17,266,-
-467,-258,*
-475,-485,+
139,-89,-
-26,-300,/
436,-191,*
483,-234,*
195,-209,*
-426,-190,+
85,-441,/
85,-296,+
202,-175,/
-368,-63,*
159,7,**
-373,-315,-
12,241,-
66,80,/
110,-310,*
-154,12,**
106,-255,/
-266,341,*
119,21,-
297,-126,-
-334,-133,*
437,51,**
-250,320,-
396,-85,/
-497,-279,-
113,-237,*
14,234,/
58,-52,/
256,20,**
126,3,^
-121,-375,/
-429,374,*
32,11,**
-45,-444,-
384,13,**
-245,4,^
-36,53,/
-51,84,**
-159,441,-
-126,182,-
354,-425,*
256,-353,-
423,240,/
-224,-58,*
-236,349,-
-72,38,**
160,-261,/
257,15,**
219,7,^
-343,267,*
-335,12,-
-244,449,*
-311,-407,/
-225,-393,-
182,315,-
-342,99,^
-246,9,**
-432,10,**
310,12,**
-379,10,**
-49,410,*
178,224,+
26,14,**
-142,61,/
124,-329,*
492,-24,*
-356,-191,*
6,46,**
82,12,**
438,-248,/
485,-424,*
344,9,^
397,11,**
477,-17,/
-177,15,**
-427,237,+
-439,398,/
476,283,-
195,5,**
199,-375,/
300,11,^
-338,4,**
-66,-349,*
-216,-142,/
-306,395,*
-293,11,**
248,-278,/
-201,12,**
-264,-77,*
-429,6,^
-465,178,*
-3,5,^
-151,15,-
32,-135,+
-444,13,**
-406,69,**
354,6,^
420,-354,+
-350,13,**
388,-479,-
-407,249,/
-16,258,-
316,305,+
-326,4,**
487,-83,+
300,99,/
-152,337,/
-3,91,^
215,-279,/
-470,-430,*
-315,55,**
109,5,**
406,99,*
116,-167,/
48,421,/
-488,-118,+
374,-93,-
-451,238,/
-388,460,*
498,-144,+
-187,7,**
54,5,^
-22,0,*
113,6,^
-81,7,**
-369,84,^
-290,-359,+
498,135,-
357,-38,*
-450,-19,*
-217,8,**
-483,-295,/
-224,12,**
174,16,**
316,496,*
-414,-353,*
124,-92,/
285,-355,*
318,467,-
430,13,**
-114,207,*
-241,-343,*
498,255,+
-82,15,**
115,13,**
158,-206,+
-282,271,*
189,8,^
143,-429,-
373,38,/
-451,-195,-
-253,15,**
465,-25,-
318,-172,/
-239,160,-
-260,27,**
-206,10,**
486,282,/
-498,13,^
33,354,/
-318,-456,/
315,262,+
-440,-190,+
-166,9,**
414,172,*
-209,-22,/
81,-403,/
159,248,*
166,-316,*
332,-342,-
114,6,**
280,53,-
408,77,**
-30,13,-
-34,-74,*
213,16,**
216,-104,/
366,10,**
77,3,**
-204,12,**
-154,5,**
-472,194,-
-315,113,-
-166,-278,-
-121,74,*
-472,17,**
429,11,**
-470,400,/
-153,-231,/
85,3,**
365,-39,-
248,-65,/
122,-176,/
313,11,^
284,-298,/
104,37,**
-482,17,**
-295,-421,*
91,-166,-
246,274,*
328,449,-
-149,15,**
-442,-300,+
-325,62,-
207,9,^
-231,-280,+
-243,171,/
235,-399,/
-453,5,^
374,420,+
474,4,^
153,-230,*
384,68,^
-158,11,**
-485,311,-
-375,93,/
169,97,^
-114,91,-
-311,-488,/
-389,11,**
-330,-21,/
192,-397,-
-35,47,**
353,-321,+
112,13,**
77,397,-
-377,-16,*
-255,13,^
-335,9,^
-144,-87,-
189,13,^
-224,-20,/
-131,65,**
-10,333,+
-173,69,/
-274,13,^
47,-126,-
-238,-162,/
67,50,*
54,346,/
-133,12,**
-92,-24,*
328,-97,*
-34,-26,*
34,-68,-
-408,46,**
327,457,-
94,-432,*
177,-419,*
172,16,**
-50,17,**
160,4,**
-42,307,*
-301,119,/
295,-490,+
-295,-33,/
236,-363,+
310,-48,-
-276,357,-
237,9,**
478,-68,*
386,53,^
-324,170,/
245,-176,-
-374,5,**
-153,-166,+
304,-179,*
-93,3,**
425,375,*
-12,6,**
-323,9,**
169,15,**
-237,-497,+
-242,-294,/
-381,456,-
-497,71,**
343,215,*
-58,5,**
421,-111,*
226,-322,/
-476,261,*
-263,-315,*
-251,-372,/
126,5,**
-31,279,-
455,205,-
164,279,-
23,-223,*
-333,13,^
-449,12,**
-447,373,/
450,390,-
-66,376,/
165,324,*
394,-428,*
265,10,^
32,-222,+
127,-301,/
-346,6,**
-202,-356,*
375,6,^
422,12,**
-358,36,/
98,456,/
-147,283,-
-28,358,*
-402,12,**
215,-372,+
-344,-375,/
369,8,^
-382,497,/
-394,-221,+
-447,-227,-
195,2,^
288,426,-
-94,105,-
379,104,/
-366,81,/
20,103,/
444,-358,*
360,99,*
382,-204,-
18,-93,+
-122,-73,*
140,-325,/
-402,474,*
-401,-30,-
485,379,-
-334,-288,-
-452,-304,/
262,-365,/
-33,-412,*
-413,436,*
-274,100,/
-120,8,**
-434,-189,/
-28,13,**
432,12,^
-293,296,/
380,438,-
-145,6,**
150,-125,/
-469,-61,+
96,13,**
50,-339,/
20,47,**
380,394,/
-424,16,**
358,8,^
-237,285,-
461,7,**
-476,75,^
-47,205,*
489,-341,-
226,23,**
278,-400,+
-61,16,/
-76,-76,+
-224,-472,-
-170,8,^
-63,-336,-
-195,3,^
-295,-132,*
-198,48,*
281,-44,/
122,-77,+
-121,10,**
469,4,^
-113,-472,*
66,259,+
65,-138,/
313,195,/
487,-139,/
263,214,-
-157,200,-
-394,86,^
105,489,*
-447,5,**
-448,-42,+
488,-61,-
-208,427,*
-111,9,**
36,9,**
-342,-371,/
13,-93,*
71,350,*
-184,424,*
-361,-327,-
69,105,/
-72,328,*
-258,-426,-
181,479,+
373,60,*
-76,241,-
26,207,/
19,9,**
-485,428,-
278,13,**
-320,130,*
-277,279,/
-121,4,^
-200,-247,-
-486,-107,/
-76,-465,*
-489,267,-
68,444,/
122,12,**
-206,-227,*
41,350,*
-465,15,/
-463,84,-
191,437,*
432,-285,*
-342,126,/
-470,5,^
481,-77,-
-209,-492,*
467,6,^
487,381,+
-117,116,/
401,8,^
-239,16,^
383,5,**
282,90,**
278,14,**
-237,-301,*
-330,15,^
91,7,**
397,364,-
241,13,**
-19,153,*
23,8,**
256,-48,-
-318,-167,*
-365,90,^
282,-454,-
-415,-256,-
-376,162,-
384,398,/
156,498,+
316,385,-
298,-277,/
-23,10,**
-351,-169,*
-464,15,**
455,-29,*
101,142,-
-234,82,**
-346,-484,/
118,110,*
74,-404,*
-417,-355,+
-406,-179,+
94,-327,-
-125,357,-
171,486,/
332,-110,+
5,316,+
-227,-150,-
361,-68,+
-477,189,-
-280,347,/
-423,289,-
-220,-230,/
-329,42,**
64,14,**
-260,64,^
-57,13,^
346,282,*
-133,311,*
-169,33,-
-269,-60,-
-22,9,-
81,8,^
-412,9,**
-20,-484,/
84,475,*
-263,-101,/
-165,243,/
-165,9,**
-87,-207,/
-27,-388,/
-391,-293,-
-175,6,**
-465,21,-
-50,-279,+
-411,22,**
340,-202,/
-294,13,**
-421,-232,/
303,13,^
-390,214,-
375,7,**
221,8,^
-457,304,+
188,12,^
-456,9,**
226,-265,-
457,9,**
-279,-236,*
-194,30,+
429,-107,*
-27,18,^
329,276,/
304,242,-
-366,27,^
378,-484,+
118,427,*
-307,152,-
-419,14,**
-431,-395,*
-331,11,^
-209,49,-
481,-62,-
182,-15,+
457,145,*
-427,65,*
-482,-17,*
8,253,+
447,9,**
-176,-108,/
-232,-330,+
187,-401,*
326,15,**
-119,15,**
-423,94,*
268,-95,-
-476,388,*
-287,10,**
484,261,+
109,4,**
-407,8,**
69,-9,+
170,29,-
-80,5,**
-106,7,^
-198,13,**
-158,-288,*
484,143,+
178,-103,/
304,5,**
-274,-75,/
-442,-386,*
94,-483,-
-57,-125,-
278,-11,/
336,-52,+
-162,38,*
-292,-372,-
140,9,**
-374,-285,-
185,-87,*
336,10,**
350,-244,-
448,8,**
-260,62,**
65,10,**
-154,-408,/
147,37,^
392,353,*
413,482,/
337,-55,-
-59,426,-
-327,-321,+
177,25,/
118,497,*
13,-3,+
211,178,/
62,10,**
297,150,-
-22,243,*
-100,198,-
218,-79,-
-266,-400,-
-14,173,+
-110,-412,*
183,86,^
185,-300,-
190,-486,+
40,7,**
496,15,^
-72,-434,/
348,449,-
418,13,**
-166,-128,*
-217,149,+
-22,8,**
-221,392,/
142,113,/
-476,357,-
391,407,-
379,-388,/
354,209,*
-95,-133,/
414,13,^
-336,6,**
-483,10,^
195,-418,-
-132,105,/
-228,12,^
127,141,-
-423,10,**
441,-211,/
-340,-216,-
52,107,*
-94,-162,/
-99,9,^
-156,424,+
324,-375,*
452,-81,/
416,290,-
-385,406,-
-95,76,*
409,13,^
-62,55,^
372,96,-
-343,373,-
-134,12,**
-338,91,^
188,43,^
-297,-470,-
-362,-180,/
404,332,-
372,9,**
-428,5,**
-491,475,-
-302,134,/
154,299,+
-188,454,+
405,-436,*
126,73,/
187,14,**
250,407,/
81,10,**
-15,336,-
-311,219,/
-18,44,^
-258,154,*
-443,10,**
-231,364,*
27,8,**
374,3,^
-41,7,^
-108,-61,-
-411,-302,*
-136,39,*
226,88,-
-74,380,*
96,308,+
-429,-227,+
-230,11,**
250,-345,/
305,-79,*
345,358,/
89,237,*
192,493,*
375,-150,/
-88,-152,+
-476,9,**
102,-450,-
464,-363,+
56,-314,+
-227,-310,*
321,-83,/
274,-259,/
-330,-360,*
-21,-312,+
435,73,**
-118,132,*
-138,167,*
84,-53,*
246,232,*
-379,8,**
14,-53,-
313,242,/
-470,-259,*
-67,120,*
-489,94,-
-56,-386,-
124,-87,-
76,84,^
-367,97,**
119,8,**
159,63,*
249,15,**
26,388,+
309,-235,*
245,336,/
-41,453,*
201,-244,/
93,-467,-
-111,220,-
-347,10,**
-469,53,-
-96,-130,/
112,313,-
-384,-14,*
293,288,-
-325,71,**
-181,-97,-
372,-204,+
-99,-374,*
-307,18,**
38,15,**
-469,-164,/
-106,-143,+
-325,8,**
113,264,*
241,-162,*
-225,7,**
-148,322,*
93,-53,-
-100,-91,*
-237,-216,-
-298,6,^
461,5,**
-39,81,*
358,55,^
497,490,-
58,136,-
-351,489,-
-281,0,-
273,219,+
319,384,+
424,145,-
5,478,/
-252,11,^
-282,160,-
276,160,/
70,496,-
-423,-292,*
-235,-361,*
326,416,+
497,-186,-
-377,-378,-
-356,5,**
-241,476,/
49,456,*
499,332,-
-360,12,**
-450,70,^
76,7,^
-85,67,-
167,148,-
-201,16,**
-372,198,-
-291,-425,+
-55,14,**
-378,-252,-
-164,435,-
146,-113,-
-430,328,/
293,461,-
-229,312,*
418,-309,-
295,5,^
-224,-170,*
-487,8,**
305,-372,-
8,-458,/
166,129,+
177,11,**
479,10,**
-61,493,-
492,404,*
-431,452,-
-402,-71,-
11,-453,*
21,370,+
-222,7,**
-81,13,**
45,55,**
18,101,/
284,7,**
-91,-351,*
-184,107,-
-475,-92,/
432,6,**
450,-313,/
139,-415,/
385,23,**
261,14,^
-152,3,^
451,8,**
352,-222,-
-313,341,-
-389,-113,+
-448,-232,+
-231,-497,-
156,429,-
381,-68,/
-181,9,**
-103,-222,-
373,10,**
-367,-292,-
65,5,**
-47,-207,*
-198,11,**
347,-185,/
328,304,-
228,299,/
-77,479,-
410,148,-
430,-169,-
-300,5,**
86,493,-
344,-384,-
-324,197,-
-48,-193,+
-416,-252,-
481,4,^
-244,-112,/
341,42,**
-497,-242,/
-469,-422,+
37,195,*
-431,-186,*
-327,-105,*
487,-334,-
-14,-311,*
74,12,**
33,8,**
487,-13,-
197,-167,/
-214,14,^
-293,-428,*
387,12,**
273,245,+
387,219,-
-257,11,^
183,-95,*
-431,82,*
-71,62,/
25,186,+
12,94,*
348,252,/
26,211,-
-497,274,-
-189,34,**
42,4,**
223,14,^
-277,-86,-
-194,15,**
-227,477,*
-21,194,+
-327,161,/
47,299,*
-126,4,**
-395,11,**
168,330,+
-290,8,**
-160,442,/
-422,9,**
9,10,**
222,10,**
139,108,/
-389,58,**
-89,131,+
-345,6,**
-499,394,-
112,-304,+
-265,165,/
-283,7,^
-91,-266,-
211,307,+
-377,490,*
345,119,*
-338,11,**
-467,98,**
106,15,**
-170,-251,-
172,31,*
-115,-478,-
-104,33,-
-477,-56,-
409,489,/
447,12,^
-296,244,*
355,-431,*
-296,164,-
-378,-312,+
-430,-140,/
173,15,**
274,-293,+
29,-376,-
-244,371,-
309,-378,*
-95,-353,+
-315,-357,+
373,495,+
220,8,**
-10,-230,/
-201,-207,*
-31,-72,-
243,470,-
-381,-117,-
331,-13,/
-446,-398,-
-64,10,^
474,-345,/
-103,-130,-
-182,103,-
-309,-193,/
-39,-263,*
-20,254,+
39,-309,-
-292,13,**
-94,432,/
319,339,+
-212,-458,*
74,-156,*
-305,-231,/
397,-74,-
-299,169,+
84,58,+
-451,13,^
419,467,/
438,53,*
-332,-149,+
-450,10,**
304,483,*
-55,14,^
210,-139,/
378,8,^
-227,16,**
-486,-104,/
-115,49,**
453,31,-
401,142,/
183,283,-
-7,285,*
-380,-225,/
304,-87,-
214,42,/
-284,-234,/
-368,17,*
-366,141,/
393,240,/
126,478,-
27,-168,+
18,66,/
-249,13,**
149,-160,+
-338,-446,-
-258,70,*
-154,6,**
-129,15,**
-138,9,^
-200,41,-
60,8,^
-195,-289,+
232,9,**
357,447,*
339,122,/
474,171,+
333,96,*
216,16,**
118,-25,/
377,315,-
415,-345,*
278,114,/
387,10,**
-259,474,+
-340,64,+
-341,74,/
-345,-228,/
-267,370,*
-137,4,**
-368,-217,/
86,41,/
61,-43,-
360,-70,-
-283,-341,-
-93,-435,/
-475,7,**
-187,-387,-
-456,230,-
-209,-329,/
-99,33,**
-296,6,**
-320,297,*
130,14,^
-207,446,-
233,-422,/
-39,-19,-
-15,319,/
-175,-135,/
-322,8,**
-35,-401,-
-135,7,**
-133,-56,-
-332,-482,/
253,-174,+
442,-190,/
336,-131,*
381,7,**
-216,-458,*
-425,12,**
-347,127,*
-316,11,**
-193,175,-
478,54,-
-370,5,^
-80,15,**
105,19,^
152,3,**
-69,171,+
73,175,-
182,205,-
-442,7,**
475,-439,*
488,234,+
268,-358,*
186,7,**
271,489,*
-203,371,*
-57,-454,-
238,-210,/
256,-152,+
230,7,**
300,-1,*
339,495,/
56,-76,/
326,12,**
-116,-257,-
-109,390,*
-404,-127,-
229,-198,/
317,90,**
-160,9,**
29,-313,*
335,-112,*
-336,-104,-
-23,6,^
294,-467,/
278,476,-
203,-101,-
-32,15,**
-492,5,**
-179,236,/
-401,443,*
-492,7,^
-487,398,/
-400,434,-
288,80,+
-121,10,**
-272,54,/
39,-177,*
73,339,+
252,174,/
-373,439,/
-279,-27,*
173,36,^
-52,-204,/
321,3,^
-95,-293,-
81,354,/
325,265,/
-176,-455,*
-309,-289,*
-19,12,**
500,-346,+
-124,-367,+
124,-395,*
-374,215,*
-160,13,^
273,361,*
183,1,*
-178,6,^
272,471,-
360,-213,/
146,11,**
67,-470,-
-487,92,/
-462,15,**
-214,12,^
17,16,+
-268,1,+
-461,343,+
453,-486,*
-182,141,*
33,380,*
151,293,+
22,-64,*
187,-472,+
-86,10,**
-275,-184,+
-245,67,**
-74,-203,-
339,-323,/
-322,-95,+
-229,-346,+
343,-101,*
-418,8,^
-214,197,-
95,14,^
-59,-142,-
-144,363,-
-362,7,**
-254,-462,-
-249,9,**
-245,164,/
495,-89,*
-226,180,-
456,-445,/
-476,-59,-
482,286,/
376,-212,*
345,-490,*
61,-56,-
64,84,^
-117,-457,+
140,-56,-
-134,7,^
229,8,**
-376,439,/
-129,-342,*
-470,-260,*
-385,10,**
406,59,**
-342,-117,-
-204,-487,*
480,-429,-
225,293,/
-161,460,-
-429,-482,*
-12,9,^
424,4,**
249,-124,*
-218,11,**
-19,4,**
-289,304,+
456,-300,-
-236,-8,*
288,402,/
-445,72,**
483,125,/
-417,-481,*
-40,184,-
453,367,/
-344,469,-
6,12,**
-214,207,/
144,157,-
-469,6,^
278,8,**
-468,-214,/
-475,4,**
-34,8,**
304,-42,-
-7,-249,/
-180,-194,-
-362,108,*
-241,376,*
138,-37,*
-164,15,**
-290,352,+
336,-215,/
-349,-9,-
270,-54,/
486,3,**
450,13,^
-58,-34,-
401,-463,/
-220,-143,-
-336,-283,*
173,468,-
22,-281,/
435,6,**
-150,451,-
301,5,^
318,438,/
174,9,**
-110,-68,*
294,-288,+
393,13,**
-435,54,+
-434,14,^
-484,6,^
230,-375,+
128,-461,-
-343,32,-
-452,7,**
-415,261,+
-190,7,**
421,40,*
186,8,**
-50,356,+
431,-177,/
152,404,*
118,14,/
-499,471,/
-462,-114,-
312,13,**
212,14,**
39,4,**
211,4,**
305,-76,/
-373,459,/
-367,11,^
-135,-24,*
344,76,**
-25,-455,-
-350,190,*
-481,15,**
-326,11,**
-82,422,-
-122,165,+
-253,5,**
278,9,**
-258,-448,-
-210,-173,/
126,45,-
98,253,-
139,-243,+
59,14,**
157,-218,*
-327,9,**
-6,64,*
-180,360,/
-325,293,-
-380,12,**
210,41,/
344,4,**
-357,-440,-
262,332,/
-430,-336,-
-80,264,*
-371,10,**
42,-367,-
44,12,**
-57,218,-
275,12,**
421,11,**
209,-49,/
459,112,-
166,8,**
443,-450,*
-391,125,-
432,-80,/
-224,-334,-
-70,483,-
163,376,*
-10,177,-
293,157,-
-149,-86,*
326,371,*
395,-151,/
63,-196,-
15,8,^
-255,247,*
65,-186,*
-342,58,**
358,478,/
-197,268,-
226,489,/
-206,-175,/
478,12,**
62,-349,-
93,6,**
201,227,/
-482,415,-
225,4,^
109,-320,*
-195,-400,*
164,13,**
301,14,^
118,-147,*
-353,16,/
-151,4,**
-29,-82,/
78,32,-
19,12,**
-216,-89,/
-14,-128,-
445,10,**
-380,7,**
138,-13,*
382,-181,*
-61,7,^
150,233,*
-473,186,*
-186,17,/
-396,-317,*
-231,38,**
-30,290,/
-137,-12,/
314,13,**
-438,335,*
89,-405,+
-107,32,/
241,-143,-
453,313,/
60,448,/
478,10,**
-214,75,^
20,6,**
351,95,**
-78,270,-
193,4,**
46,6,**
-101,177,*
233,366,/
318,458,+
231,-87,-
212,107,*
-169,454,*
-211,372,*
-204,256,-
260,-37,*
53,12,**
252,10,^
-355,8,**
-478,3,^
-414,312,+
244,15,**
-223,379,/
-169,7,**
422,-445,/
-86,486,/
-82,-341,/
195,6,^
-429,-49,-
-337,154,/
41,-400,/
99,207,*
-243,173,-
262,-237,/
-343,282,+
406,10,^
59,-201,+
243,216,-
271,161,*
199,-472,/
-408,-325,+
-411,-387,-
360,-404,/
-382,179,*
-33,244,/
75,11,**
286,9,**
289,-349,-
267,-46,/
-180,293,-
-23,285,/
-332,-257,*
457,134,+
-283,5,^
387,-301,-
-5,-95,+
190,-154,+
345,-57,/
344,299,/
-10,167,/
306,-359,*
-237,6,**
-51,-87,-
-286,29,-
-144,-266,*
198,-291,/
-215,310,/
-227,-254,-
-449,65,*
221,-71,-
333,42,**
-266,-358,/
-79,382,*
337,10,^
-9,28,**
-102,-415,*
-264,-366,/
474,81,**
-111,146,-
305,-125,-
84,240,*
187,-441,/
-145,390,-
100,12,^
-201,357,+
328,167,-
458,236,/
-2,-170,-
-321,-122,-
85,258,/
455,13,**
-411,-354,-
401,15,**
-357,406,-
4,7,**
-209,9,^
-462,-151,+
-479,-86,+
490,-192,+
243,326,-
-35,410,-
-124,4,**
-370,6,^
-170,-425,*
-251,24,^
196,4,^
-156,-201,-
-13,71,**
62,-219,-
289,11,^
220,16,**
382,-12,/
-455,-356,/
214,-320,*
29,-123,/
35,272,/
110,323,+
160,54,^
0,-137,*
112,-405,+
388,-486,*
-490,74,*
-26,165,+
70,9,**
151,336,/
327,394,/
-477,157,*
-331,-207,*
428,-7,-
355,-277,*
-313,-18,-
-421,12,**
-80,388,*
56,20,*
237,341,+
289,4,**
323,50,**
-5,-129,*
-484,9,^
308,-31,/
